Male_Label,text,Female_Label,text,Label_Comparison
1,"更何况女性又本身承担着一部分男性不承担的责任，那么精英女性的压力就更大了,wsc算上层男性来源于两点，一是自己有开公司，二是爹是王健林。那这里描述的富婆也应该有这两点其中一点。如果是后者，那无所谓男女，都是“天龙人”，羡慕就完事了。但如果是前者，那就说明这种富婆是有代价的，得是行业精英才行，也就意味着她们承担的压力要和男性精英的一样甚至更大。",0,"更何况女性又本身承担着一部分男性不承担的责任，那么精英女性的压力就更大了,wsc算上层男性来源于两点，一是自己有开公司，二是爹是王健林。那这里描述的富婆也应该有这两点其中一点。如果是后者，那无所谓男女，都是“天龙人”，羡慕就完事了。但如果是前者，那就说明这种富婆是有代价的，得是行业精英才行，也就意味着她们承担的压力要和男性精英的一样甚至更大。",Different
1,不会吧不会吧，这年代还真有人敢冲田园女⭕ ？不会吧不会吧,0,不会吧不会吧，这年代还真有人敢冲田园女⭕ ？不会吧不会吧,Different
1,嘿嘿，我是男的经常会说B女说的最后一句话，把那些男的怼的哑口无言，也算性别上的优势吧，但最求平权的我不管这些,0,嘿嘿，我是男的经常会说B女说的最后一句话，把那些男的怼的哑口无言，也算性别上的优势吧，但最求平权的我不管这些,Different
1,政治正确害死人，披着metoo羊皮借机上位的女,0,政治正确害死人，披着metoo羊皮借机上位的女,Different
1,男人说的“讲道理”=耐心地听我讲道理并遵循，压抑自己的情绪,0,男人说的“讲道理”=耐心地听我讲道理并遵循，压抑自己的情绪,Different
1,我挺喜欢《我是余欢水》的，莫名其妙就被一些打着女权主义幌子的人给了差评。差评理由也不是电视剧不好看，就是第12级有映射女权主义的台词。,0,我挺喜欢《我是余欢水》的，莫名其妙就被一些打着女权主义幌子的人给了差评。差评理由也不是电视剧不好看，就是第12级有映射女权主义的台词。,Different
1,"可能她真的只是为了去C罗酒店房间洗澡吧,所以她脱了裤子只是为了放屁吗",0,"可能她真的只是为了去C罗酒店房间洗澡吧,所以她脱了裤子只是为了放屁吗",Different
1,能想象，夫对养女有感情，妻对养女瓜分夫爱嫉妒，妻打养女，夫护养女，养女长大，没有血缘直接娶了,0,能想象，夫对养女有感情，妻对养女瓜分夫爱嫉妒，妻打养女，夫护养女，养女长大，没有血缘直接娶了,Different
1,这是福全社会，没保障就少生不生，女性没有选择的权利，不结婚就可以避免生孩子,0,这是福全社会，没保障就少生不生，女性没有选择的权利，不结婚就可以避免生孩子,Different
1,然后捧婚法律师仇婚女仇家庭主妇，折腾半天把女性这个根本给丢了。,0,然后捧婚法律师仇婚女仇家庭主妇，折腾半天把女性这个根本给丢了。,Different
1,听说过上古八大姓氏吗？都是母姓以女字旁开头，不管那些土狗是想追溯也好还是还原历史，最开始这个社会就是个母系社会，现在所有的姓氏几乎都是由那八大母姓转化而来的，都是同一个女祖先不知道有啥好吵的,0,听说过上古八大姓氏吗？都是母姓以女字旁开头，不管那些土狗是想追溯也好还是还原历史，最开始这个社会就是个母系社会，现在所有的姓氏几乎都是由那八大母姓转化而来的，都是同一个女祖先不知道有啥好吵的,Different
1,其实我发现很奇怪的一个现象是，已婚男开女性生殖器官黄段子的时候，已婚已育女是会跟着笑的。我一开始觉得很奇怪，因为我根本不觉得好笑我甚至很生气但碍于是熟人通常是沉默无视，但她们是真的觉得好笑，实在不懂了，为什么她们要这样？,0,其实我发现很奇怪的一个现象是，已婚男开女性生殖器官黄段子的时候，已婚已育女是会跟着笑的。我一开始觉得很奇怪，因为我根本不觉得好笑我甚至很生气但碍于是熟人通常是沉默无视，但她们是真的觉得好笑，实在不懂了，为什么她们要这样？,Different
1,看过很多女生对【性】避而不谈或者说羞于提起，把无知当单纯🙃,0,看过很多女生对【性】避而不谈或者说羞于提起，把无知当单纯🙃,Different
1,？？？丈夫对妻子好不是应该？还需要夸夸他们？不看那些家暴就好了？,0,？？？丈夫对妻子好不是应该？还需要夸夸他们？不看那些家暴就好了？,Different
1,尼国：不做性教育，把女孩养成恋爱脑傻白甜，出事了就怪受害者,0,尼国：不做性教育，把女孩养成恋爱脑傻白甜，出事了就怪受害者,Different
0,一个白手起家的四十多岁的企业家，能被20岁的女大学生仙人跳，这个智商也是很堪忧,1,一个白手起家的四十多岁的企业家，能被20岁的女大学生仙人跳，这个智商也是很堪忧,Different
0,看的时候就感觉她特别没礼貌，特别喜欢锤人，还锤那么大声，心疼,1,看的时候就感觉她特别没礼貌，特别喜欢锤人，还锤那么大声，心疼,Different
1,"看小朋友排队打针了么。我们或许就是第三个、第四个。,怕越来越多的职业隐形拒绝女性。,怕被逼着结婚生娃。",0,"看小朋友排队打针了么。我们或许就是第三个、第四个。,怕越来越多的职业隐形拒绝女性。,怕被逼着结婚生娃。",Different
1,有房很多人也不加名，有彩礼也有嫁妆，生育付出却是自己承担，哪里激进了？不但不激进，还容易育儿失去生存机会，最后落个什么都没有，连抚养权都得不到。,0,有房很多人也不加名，有彩礼也有嫁妆，生育付出却是自己承担，哪里激进了？不但不激进，还容易育儿失去生存机会，最后落个什么都没有，连抚养权都得不到。,Different
1,"16年的时候他们抽口红和拍立得，也有男生问啊,emmm怎么说呢，那个小姐姐表达了自己的诉求，她也想抽这个东西，语气不太好，然后就受到了几千条的谩骂。在抽化妆品裙子护肤品之类的抽奖下，如果有男性说也想抽，我觉得是不会有人爬去他的微博下骂他个几千条。",0,"16年的时候他们抽口红和拍立得，也有男生问啊,emmm怎么说呢，那个小姐姐表达了自己的诉求，她也想抽这个东西，语气不太好，然后就受到了几千条的谩骂。在抽化妆品裙子护肤品之类的抽奖下，如果有男性说也想抽，我觉得是不会有人爬去他的微博下骂他个几千条。",Different
0,啊我小组作业只想跟女生一组，男生靠谱的太少了，失踪有事来不及，借口一大堆,1,啊我小组作业只想跟女生一组，男生靠谱的太少了，失踪有事来不及，借口一大堆,Different
1,之间只能选一个，那就选传统吧。如果选女方姓就做上门女婿吧。,0,之间只能选一个，那就选传统吧。如果选女方姓就做上门女婿吧。,Different
1,那个有好几套房然后突然生病的女士老公幸亏是直男，直抒胸臆说了不想卖房看病就想接收她遗产，幸好让她还活着的时候看清了,0,那个有好几套房然后突然生病的女士老公幸亏是直男，直抒胸臆说了不想卖房看病就想接收她遗产，幸好让她还活着的时候看清了,Different
1,女性，只有掌握了权力，才算崛起。当个吉祥物，不算掌权,0,女性，只有掌握了权力，才算崛起。当个吉祥物，不算掌权,Different
0,就是，选择生孩子与结婚都是个人自由选择，对于此类情况，我个人不喜欢那些人反对甚至歧视和自己选择不一样的人，比如：自己丁克但不爽别人生孩子，或者自己传统主义想要孩子但不爽别人丁克。他们自己选择就选择了，还不爽这个不爽那个干啥，太累了，负能量满满不好~,1,就是，选择生孩子与结婚都是个人自由选择，对于此类情况，我个人不喜欢那些人反对甚至歧视和自己选择不一样的人，比如：自己丁克但不爽别人生孩子，或者自己传统主义想要孩子但不爽别人丁克。他们自己选择就选择了，还不爽这个不爽那个干啥，太累了，负能量满满不好~,Different
1,1. 没有问题。这种盆友为什么要给她当伴娘，以及如果男方真的懂尊重人，不会这么对伴娘。 2. 离开父母，独自存钱。万一船翻了，至少你还有一线能力就你妈。,0,1. 没有问题。这种盆友为什么要给她当伴娘，以及如果男方真的懂尊重人，不会这么对伴娘。 2. 离开父母，独自存钱。万一船翻了，至少你还有一线能力就你妈。,Different
