MaleLabel,text,FemaleLabel,text,LabelComparison
1,因为一个人讨厌一个群体本身就不正常吧，你会因为讨厌一个男同而讨厌所有男人吗,0,因为一个人讨厌一个群体本身就不正常吧，你会因为讨厌一个男同而讨厌所有男人吗,Different
0,她自己的混杂,1,她自己的混杂,Different
1,河南跟安徽都是穷省，外出打工的人多，所以就成了被黑的对象😅,0,河南跟安徽都是穷省，外出打工的人多，所以就成了被黑的对象😅,Different
0,再说了，个人是个人，群体是群体，我还被直癌晚期在那磕呢,1,再说了，个人是个人，群体是群体，我还被直癌晚期在那磕呢,Different
1,评论里山东还在夸夸自己的，希望下一轮南方攻击你们能扛得住，因为当年河南和东北被黑的时候，开始造势也是这个样，后来就控制不住了😆😆😆,0,评论里山东还在夸夸自己的，希望下一轮南方攻击你们能扛得住，因为当年河南和东北被黑的时候，开始造势也是这个样，后来就控制不住了😆😆😆,Different
0,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,1,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,Different
0,猩猩拍皮球,1,猩猩拍皮球,Different
0,因为男人理性思维不好骗啊，鸡汤就像网络传销，是要变现的，你说傻子好骗还是聪明人好骗,1,因为男人理性思维不好骗啊，鸡汤就像网络传销，是要变现的，你说傻子好骗还是聪明人好骗,Different
0,别别别我河南的，我们没有这种人渣,1,别别别我河南的，我们没有这种人渣,Different
0,犹太教也有很多极端教义 所以你想表达什么 思考阴谋论就是很会思考是吗 反正每个人都管好自己 现在至少不是嫁鸡随鸡嫁狗随狗的封建时代了 女人可以选择不婚不育 也可以选择结婚选择自己的配偶 不管男生女生都管好自己的事儿 思考自己的问题 而不是总来批判别人的选择和生活,1,犹太教也有很多极端教义 所以你想表达什么 思考阴谋论就是很会思考是吗 反正每个人都管好自己 现在至少不是嫁鸡随鸡嫁狗随狗的封建时代了 女人可以选择不婚不育 也可以选择结婚选择自己的配偶 不管男生女生都管好自己的事儿 思考自己的问题 而不是总来批判别人的选择和生活,Different
1,当然，如果前男友是科比、乔丹、詹姆斯等，或许会有部分人能接受,0,当然，如果前男友是科比、乔丹、詹姆斯等，或许会有部分人能接受,Different
0,有能耐别拿我每个月扣的个人所得税在那好大喜功啊，别拿资源说事，你几百亿投下去，人家几十万美金搞一场政变就能让你所谓的资源打水漂，哪有什么兄弟之情，还不是利益,1,有能耐别拿我每个月扣的个人所得税在那好大喜功啊，别拿资源说事，你几百亿投下去，人家几十万美金搞一场政变就能让你所谓的资源打水漂，哪有什么兄弟之情，还不是利益,Different
1,错误的，答主大概是辽宁那面的，但辽宁不是被黑的最惨的，黑龙江才是，如果debuff叠满的话，应该是，你是满族的黑龙江人，目前人在河南，喜欢玩王者荣耀,0,错误的，答主大概是辽宁那面的，但辽宁不是被黑的最惨的，黑龙江才是，如果debuff叠满的话，应该是，你是满族的黑龙江人，目前人在河南，喜欢玩王者荣耀,Different
1,"女权主义者振振有辞地宣扬这样的观点：性爱是一种普通的娱乐活动，在做好避孕和安全措施，确保不会怀孕和感染性病之下，它与踢足球、打羽毛球、唱卡拉OK等活动的性质完全一样。但是并不是这么简单.基因不会制造一个玩具让大家享受,性生活的和谐是为了维系爱情。如果你不去嫖娼，你老婆又不在你的头上搞绿化，你大可以放心大胆地做爱，尽情享受人生。如果没有维系爱情的必要，人们就会缩短做爱...........",0,"女权主义者振振有辞地宣扬这样的观点：性爱是一种普通的娱乐活动，在做好避孕和安全措施，确保不会怀孕和感染性病之下，它与踢足球、打羽毛球、唱卡拉OK等活动的性质完全一样。但是并不是这么简单.基因不会制造一个玩具让大家享受,性生活的和谐是为了维系爱情。如果你不去嫖娼，你老婆又不在你的头上搞绿化，你大可以放心大胆地做爱，尽情享受人生。如果没有维系爱情的必要，人们就会缩短做爱...........",Different
1,媒体、网络有人带风向。特别是贬低中国人，媚外崇外的声音，一直有。,0,媒体、网络有人带风向。特别是贬低中国人，媚外崇外的声音，一直有。,Different
1,美国有种族歧视，中国有地域歧视很正常,0,美国有种族歧视，中国有地域歧视很正常,Different
1,作为江苏人 不知道该说什么 每次都被甩一脸浙江gdp哈哈哈哈哈,0,作为江苏人 不知道该说什么 每次都被甩一脸浙江gdp哈哈哈哈哈,Different
1,黑人可是有共妻的习惯的，想找黑人的人，好好想想吧🤔🤔,0,黑人可是有共妻的习惯的，想找黑人的人，好好想想吧🤔🤔,Different
0,笑死，你不支持尊重可以做到吗？,1,笑死，你不支持尊重可以做到吗？,Different
1,这还需要纠结？一句话伞兵就完事了,0,这还需要纠结？一句话伞兵就完事了,Different
1,如果嫁过去非洲的那些女人，真的过得很好，怎么不见她们回国秀优越感？不是说她们爱攀比爱炫耀吗？只能证明她们根本就回不来了，没有机会说话了。被强迫卖淫还算轻的了，还有好多骗你拿身体帮他运毒，被抓了也不管你，赚钱了也不分给你，唯一的奖励就是跟你打一炮，并且不戴套，感染了病毒就让你自生自灭，并且继续强迫你运毒，怀孕了就打一顿打到流产。都是我在新闻上看到的。,0,如果嫁过去非洲的那些女人，真的过得很好，怎么不见她们回国秀优越感？不是说她们爱攀比爱炫耀吗？只能证明她们根本就回不来了，没有机会说话了。被强迫卖淫还算轻的了，还有好多骗你拿身体帮他运毒，被抓了也不管你，赚钱了也不分给你，唯一的奖励就是跟你打一炮，并且不戴套，感染了病毒就让你自生自灭，并且继续强迫你运毒，怀孕了就打一顿打到流产。都是我在新闻上看到的。,Different
1,生理不适为什么就全面反对？因为激素原因男女，男同，女同都对彼此可能会不适，但反对没必要啊，不能因为男女异性恋多就反对男同和女同,0,生理不适为什么就全面反对？因为激素原因男女，男同，女同都对彼此可能会不适，但反对没必要啊，不能因为男女异性恋多就反对男同和女同,Different
0,没这18w，你这说话的口气再好也没用,1,没这18w，你这说话的口气再好也没用,Different
0,我对中国女性确实有看法，在外面待久了，你就知道外国人是怎么看中国女性的了。,1,我对中国女性确实有看法，在外面待久了，你就知道外国人是怎么看中国女性的了。,Different
1,你觉得我什么不行呢？你觉得种族歧视是个贬义词？,0,你觉得我什么不行呢？你觉得种族歧视是个贬义词？,Different
1,并不是吹捧，你再想成为同性恋也成不了啊，这是基因决定的，而且绝后的担心太多余了，这世界上90%都是异性恋，腐女们只是希望让同志们多被世人看到，得到平等对待的权利，毕竟少数容易挨打吗？你可以去看一些有质量的关于同志的资料，以防有一天你发现身边的人是同志，你感觉痛苦万分，其实大可不必。,0,并不是吹捧，你再想成为同性恋也成不了啊，这是基因决定的，而且绝后的担心太多余了，这世界上90%都是异性恋，腐女们只是希望让同志们多被世人看到，得到平等对待的权利，毕竟少数容易挨打吗？你可以去看一些有质量的关于同志的资料，以防有一天你发现身边的人是同志，你感觉痛苦万分，其实大可不必。,Different
1,这个是杀猪盘，男的都是请来的托，装大款，骗女的交钱参加相亲,0,这个是杀猪盘，男的都是请来的托，装大款，骗女的交钱参加相亲,Different
1,刚果首都的艾滋病人占到50%,0,刚果首都的艾滋病人占到50%,Different
0,你这么说八百算什么，我奶奶在重庆被偷了五千，我该把重庆骂个遍？,1,你这么说八百算什么，我奶奶在重庆被偷了五千，我该把重庆骂个遍？,Different
1,杨笠也是男的？🤣,0,杨笠也是男的？🤣,Different
1,他们有立体防御机制，这样的也会被说成txl捏,0,他们有立体防御机制，这样的也会被说成txl捏,Different
1,鉴于直佬由于环境影响变成了取向异常的群体，现私信本宫进行取向治疗还能打八折。,0,鉴于直佬由于环境影响变成了取向异常的群体，现私信本宫进行取向治疗还能打八折。,Different
1,。。。。不至于不至于，教你一个办法，在知乎浏览关于女性的问题，选择按时间排序，你会发现男性的词汇有多侮辱女性,0,。。。。不至于不至于，教你一个办法，在知乎浏览关于女性的问题，选择按时间排序，你会发现男性的词汇有多侮辱女性,Different
0,你想多了，黑人的器大就是吹出来来的，不信可以去看看健美比赛那些黑人，感觉好小。各国大小都是12-14，但是中国人最硬，这也是中国人能在黑人头上种草，并且白皮女和东亚男人离婚率低的原因,1,你想多了，黑人的器大就是吹出来来的，不信可以去看看健美比赛那些黑人，感觉好小。各国大小都是12-14，但是中国人最硬，这也是中国人能在黑人头上种草，并且白皮女和东亚男人离婚率低的原因,Different
