"text","label","split"
"傻子才相信无嫌疑！这一年让我彻底明白，nh也是个没救的国家","1","train"
"你看看微博女权几个不是挑起争端的？举个例子，中印摩擦都有女权站出来骂直男癌天国，婚姻冷静期就说国家限制女性自由女性是二等公民，特么直接笑死国家什么时候不尊重女性了？整天一边说着自己是二等公民，一边骂男的是蛆，标准的损己一千也要伤敌一百","1","train"
"谁说毫无用处，只要拉到一个女人醒悟过来，别结婚，别跳进婚姻里给男人搞代孕，给男人吸血，父权就死一个细胞，就是胜利的一小步，不然你就算再怎么强再怎么争，你跳进婚姻里给男人当奴，就是屁用没有，你无非就是从一个女弱奴，变成了一个女强奴，那才是毫无用处。","1","train"
"这个社会不能以偏概全，但是不得不承认，有些三观扭曲的女权婊，就是那么不要脸，一方面讲男女平等，另一方面开始讲女生是弱势应该怎么怎么样，总之，什么对她有利就怎么说","1","train"
"你反驳po主观点可以无理由，而我回复你就必须得先把自己给摆正，你哪来那么大的脸？不希望别人回复你，别评论啊哥哥，,不是，你这么大戾气？谁说是强迫结婚？？“生孩子是件慎重的大事”这句话有哪个字让你不理解？,生孩子为什么不能是大事呢？老实说，生育成本，代价太多太大，所以大多数自立自强的女性，会认为努力上进工作才是常规，而生一个孩子需要考虑的承担的责任才是大事。","0","train"
"正因为不是爱情才弥足珍贵吧，多少还是有点出自这么个想法,去掉男女偏见歧视这些东西，能互相理解在我这里是第一位，所以写的足够好，足够真，就和性别无关了,女化，被当做受，是对某角色的一种低劣化，这观点出自于什么非常明显，还有像是很不zzzq的认为男性和男性的感情更高更真，只有男性才能配得上男性，这样的，特明显的男尊女卑思想，不过也有就是男性和女性之间必不可能相互理解这个没那么那啥的原因在,对，我自己不行，当我自己被这些规定住时，当我被性别鄙夷时，我就又开始极端不适了，我是不打算谈恋爱也不打算结婚生子的，喜欢的东西有些是“男孩子喜欢的东西”（且我为此沾沾自喜，哈，对男性的尊崇由此可见一斑），所以我脑内继续着那一套男尊女卑，说着确实性别平等,正是因为我觉得女性不行，我才会对这些言论如此敏感，因为我，不愿被鄙视，不愿被视作下等，仅此而已,就我，应该算有点男权或者大男子主义？啊听起来挺奇怪也不太好形容但确实往里头分析真的是这样，我的恐男也是出自于这种脑内已经形成的男女的阶级制度，这种东西显然是很男性主义的。","1","train"
"蒋劲夫已经进局子了，他们要的不是判几年，他们希望蒋劲夫判无期。","0","train"
"女权提倡的是男女在权利和义务上都平等，而田园女权提倡的是享受权利，规避义务。如果你是前者，那无视那些“男权”的抨击就好；如果你是后者，呵呵。","1","train"
"对啊！听大多数人的话，参考少数人的意见，自己做决定，自己承担后果。","0","train"
"<username>如果是普通“热心”网友举报怎么会值得劳烦微博管理员专门发条博说这些号是恶意营销呢？","0","train"
"这两年大师倒了多少了 不管是不是大师 做错了事情就要付出代价","0","train"
"真的，我今晚就碰见一个这样的男的，我说我只喜欢帅哥，他就说我花痴 臆想症之类的，男人的思维真的都好龌龊恶心，说不过就开始诋毁，太肮脏了","1","train"
"社会生产力来说，中国女性就业率已经算高的了全球范围内，虽然最近不如以前吧，但都这样了不该是该二胎二胎","0","train"
"关于生育双方自然都有选择的权利啊，不要隐瞒，不合适就不要在一起就好了。","0","train"
"那社会上是不是普遍人认为冠姓权属于男方","0","train"
"不是什么女权天然反红，是要找借口反红反中，不是女拳，就是其他东西","0","train"
"确实 动不动就微博亡国真的很烦。我感觉女权里也有一波人贩卖焦虑，看多了浑身负能量,没有恶意哈，想交流一下。我支持男女平等，所以关注了一段时间女权，但讲真 看到不少人带节奏恨国，鼓励移民北欧就让我很反感","0","train"
"打死我都想不通米兔为啥要咬摩根弗里曼，那么多能咬的为啥选他？国内的这帮米兔也是一样的问题！","0","train"
"之前看过一个帮助强奸受害者的心理医生写的文章，第一件事情就是永远不要问受害者当时为什么不反抗","0","train"
"姐妹微博搜一下，网传“仙人跳”刘强东的女生","0","train"
"哦那你看看哪些“你觉得不是真正的女权”恨男人了？举个例子看看？女权把男人扔下19楼？因为要离婚所以杀男人全家？你定义里什么叫恨？以及为什么女权要活在你的定义里？请问你是上帝？,都说了，“男权环境下远离和反抗”怎么叫恨了？哪个女权真的去殴打男人了？都说了，发声呐喊叫“反抗”，不叫恨。你为什么非要把女性反抗男权叫做恨？你阅读理解能力有问题？,你被胖虎殴打，为了自保你打回去不叫恨胖虎，叫反抗。你被胖虎殴打，为了自保你远离胖虎不想跟胖虎接触不叫不和胖虎平等相处，叫远离危险源。你被胖虎殴打所以反抗，结果有人站出来说你反抗就是恨胖虎你不可以恨胖虎哦你要跟胖虎和平相处，你觉得这个“有人”是个什么玩意儿？","1","train"
"可这个发散，很可能就是她们本身经历。","0","train"
"无语，自己身为女性为女性发声做事有什么不对，又不是什么伤天害理的事","0","train"
"他们所谓的主张，我不仅要否决，甚至要唾弃。如果马荣因为侵占王宝强财产，导致网友大面积要求立法保障男性婚内财产，这个时候有女性站出来说：你们这样，我以后跟男生谈婚论嫁的时候，我怎么相处呀，会被误会拜金的怎么办呀。有最基本的同情心和同理心，才能叫人，才有权利探讨自己的诉求。,你说到点子了。这些男性对于这种不合时宜的自我主张的诉求，就是基于他们对女性权利的漠视。所以他们的主张没有任何合理可言，和自己息息相关的群体长期被侵犯，被伤害，一句话不说就算了，甚至还关心闹大了自己能不能顺利做爱。这就是这些人的本意，所以才让人作呕。,求偶也从来不属于女性谢谢，这个词从来就不是个阴性词。现在不扯这么多，我就觉得特别奇怪，现在明明讨论关注的是如何避免女性在权力中受害，为什么男性会空前关注自己的调情/求偶权利。就好像学校里都在检举揭发哪个老师咸猪手，突然有个老师站出来说，哎呀，你们太过火了，我以后还怎么关爱同学啊。,我单纯的问一句，在长久以来女性被作为客体被凝视被玩弄，被权力伤害的时候，几乎没有男性站出来，现在metoo运动才刚上路子，部分男性不提声援，就开始担忧自己和其他男性的调情权，这真的是人干的事吗。,我请问调情这个词在男权社会语境里什么时候主流属于过女性了。,质疑metoo的人难道不就是给男士调情申冤呢？？,调情这两个字本身就充满了男权意味，要我说，男士就不应该调情。没有人赋予男士因为要求偶所以跟女士调情的天然权力，没有人有义务给男性划出一个暧昧的区域做遮羞布。,一个有权力有资源的男性在调情的时候怎么做到不利用自己的权力地位？真的能分这么开？我们现在讨论的不是一个卖煎饼的调戏卖烤冷面的，我们讨论的是名利场这个浸在权力里的领域。一切行为都是权力都是环境的结果，你现在要女性担任鉴定对方心意的这个责任吗？我怎么知道这个导演是不是真心欣赏我？,你把正常的行为说成拙劣调情，我自然只能得出那个女士反应过激的结论。然后你用误导我得出的结论，来证明你一开始设的套是正确的。“你们只是担心被性骚扰，我可是害怕不能安心调情啊！”,你告诉我什么是拙劣的调情，你展开讲讲哪些在男士看来是调情，但是怕误会的。你写下来我带你给35亿女性人手一份，保证不误伤男士合理求偶好不好？,你脑补一个极端情况的意思是什么，这个运动现在是不是要无视女性现状，来关怀一些被迫害妄想症的男士？如果你觉得没有必要，那metoo怎么开展才能保证男士在千人千面的调情手段里游刃有余不触碰道德法律底线，我请你展开讲讲，我是真不知道怎么跟男士交往才能让人家不觉得我要讹他,请喝酒是公共场合，没个证人？？你非要脑补一个被请喝酒都能报警的女士来证明什么？麻烦你别跟女的来往，我们不是什么好人,请女士喝酒这个女士觉得不开心了说no就行了你哪来这么多脑补？家里有矿啊人人都要讹你？你真要觉得举步维艰，别跟女的打交道，我们都职业碰瓷的。,男方女方是不是活在两个地球里面对性骚扰完全两种标准？？你对你身边会做出在她看来是侵犯，在你看来是问好的行为？这点常识都没有装什么无辜浑水摸鱼呢？","1","train"
